City,Country,Date,PM2.5,PM10,NO2,SO2,CO,O3,Temperature,Humidity,Wind Speed,Year,Month,Pollution_Index,Temp_Bin
Beijing,China,2023-07-07,49.37,87.2,88.01,17.97,3.45,116.14,13.27,46.12,10.47,2023,7,60.35666666666666,Ameno
Madrid,Spain,2023-01-10,61.98,41.82,49.82,47.71,2.57,74.79,13.65,37.68,13.44,2023,1,46.44833333333333,Ameno
Johannesburg,South Africa,2023-10-25,108.58,65.08,58.25,40.04,7.5,199.3,5.62,73.82,2.63,2023,10,79.79166666666667,Frio
Bangkok,Thailand,2023-11-13,143.41,51.7,22.69,32.83,7.33,93.1,19.74,83.94,12.68,2023,11,58.50999999999999,Ameno
New York,Usa,2023-07-28,88.32,47.36,13.16,14.53,9.0,161.92,21.29,56.13,6.54,2023,7,55.714999999999996,Quente
Los Angeles,Usa,2023-06-11,85.54,47.45,51.62,21.52,3.68,25.35,20.63,33.72,9.36,2023,6,39.193333333333335,Quente
Cairo,Egypt,2023-05-25,70.26,25.48,31.87,39.71,5.09,155.24,-6.76,77.57,6.96,2023,5,54.60833333333334,Muito Frio
Bangkok,Thailand,2023-11-16,23.92,132.43,28.51,3.0,5.89,34.12,-4.74,96.82,10.0,2023,11,37.97833333333333,Muito Frio
London,Uk,2023-10-17,43.54,110.89,11.1,33.67,2.28,68.31,-7.58,66.41,3.97,2023,10,44.964999999999996,Muito Frio
Madrid,Spain,2023-05-06,38.3,178.83,47.61,44.4,5.05,185.71,4.41,35.34,11.82,2023,5,83.31666666666666,Frio
Tokyo,Japan,2023-03-25,82.52,179.94,11.49,32.66,8.36,148.63,23.63,73.29,19.58,2023,3,77.26666666666667,Quente
Tokyo,Japan,2023-09-18,15.15,33.57,99.84,22.9,5.77,22.18,-5.5,60.91,12.78,2023,9,33.23500000000001,Muito Frio
Mexico City,Mexico,2023-12-08,74.33,153.9,53.85,28.59,2.58,60.86,16.63,12.51,0.65,2023,12,62.35166666666667,Ameno
Paris,France,2023-07-13,38.37,110.04,63.05,3.05,6.48,89.23,-8.07,75.61,17.72,2023,7,51.703333333333326,Muito Frio
London,Uk,2023-12-04,103.13,49.55,73.69,4.88,1.43,127.43,38.97,24.97,17.62,2023,12,60.01833333333334,Muito Quente
Mumbai,India,2023-03-25,119.89,59.31,48.04,6.83,9.55,34.59,22.33,87.17,2.06,2023,3,46.36833333333334,Quente
Bangkok,Thailand,2023-12-13,142.57,148.13,72.35,23.68,9.47,124.36,1.25,81.94,18.48,2023,12,86.75999999999999,Frio
Moscow,Russia,2023-02-15,31.62,129.25,16.09,4.75,4.19,164.55,26.25,23.15,5.88,2023,2,58.40833333333334,Quente
Berlin,Germany,2023-11-07,114.93,176.47,76.13,38.0,0.15,65.49,17.99,80.59,14.48,2023,11,78.52833333333332,Ameno
Paris,France,2023-10-16,118.18,82.3,88.56,7.16,9.36,178.58,12.6,89.86,0.55,2023,10,80.69000000000001,Ameno
Paris,France,2023-03-15,50.82,182.03,23.98,49.49,8.85,173.72,18.02,99.77,5.28,2023,3,81.48166666666667,Ameno
London,Uk,2023-10-16,96.74,40.02,68.14,3.29,0.84,149.09,-7.29,52.73,11.45,2023,10,59.68666666666667,Muito Frio
Toronto,Canada,2023-10-09,30.76,97.52,77.4,46.55,6.04,128.3,22.17,21.75,11.44,2023,10,64.42833333333334,Quente
Tokyo,Japan,2023-09-06,76.7,192.8,27.11,38.38,4.36,124.59,32.81,30.66,13.85,2023,9,77.32333333333334,Muito Quente
Paris,France,2023-12-12,18.38,40.01,50.31,12.24,5.25,42.25,34.13,28.65,19.28,2023,12,28.073333333333334,Muito Quente
Tokyo,Japan,2023-06-12,49.86,149.74,18.37,10.05,0.28,80.11,36.69,65.19,9.16,2023,6,51.40166666666667,Muito Quente
New York,Usa,2023-12-01,87.99,47.97,32.36,41.17,0.35,96.83,39.96,43.52,8.59,2023,12,51.11166666666667,Muito Quente
Paris,France,2023-08-21,84.97,150.26,82.06,32.02,1.51,124.01,4.31,57.47,16.63,2023,8,79.13833333333332,Frio
Dubai,Uae,2023-02-26,81.98,138.7,66.83,34.13,8.05,19.46,-1.82,75.02,5.05,2023,2,58.19166666666666,Muito Frio
London,Uk,2023-01-03,58.54,153.85,29.34,1.03,9.06,35.25,22.84,28.49,16.38,2023,1,47.845,Quente
Seoul,South Korea,2023-02-22,42.45,118.59,99.98,45.15,6.18,18.32,12.16,29.38,9.98,2023,2,55.11166666666667,Ameno
Johannesburg,South Africa,2023-12-15,140.04,88.46,66.94,7.72,3.85,162.64,3.4,73.73,6.47,2023,12,78.275,Frio
Mumbai,India,2023-02-10,54.16,192.74,17.26,23.74,6.32,40.29,5.32,50.64,14.15,2023,2,55.75166666666667,Frio
Berlin,Germany,2023-02-14,95.09,160.33,58.63,5.16,0.71,105.55,25.29,83.97,2.44,2023,2,70.91166666666668,Quente
Toronto,Canada,2023-10-10,59.91,110.01,10.43,12.5,2.31,179.4,34.35,77.05,14.6,2023,10,62.42666666666668,Muito Quente
New York,Usa,2023-06-09,25.56,152.09,20.04,30.37,0.44,58.91,0.38,30.88,9.84,2023,6,47.901666666666664,Frio
London,Uk,2023-09-01,118.79,24.92,25.62,18.19,7.92,40.73,12.34,53.09,16.41,2023,9,39.361666666666665,Ameno
Tokyo,Japan,2023-06-03,58.61,157.57,52.93,33.33,5.44,109.5,14.69,71.61,6.1,2023,6,69.56333333333333,Ameno
Mexico City,Mexico,2023-10-24,148.2,187.68,61.57,19.75,5.39,75.41,17.37,86.38,1.32,2023,10,83.0,Ameno
London,Uk,2023-09-02,36.34,165.77,45.78,22.4,1.89,117.15,36.05,91.17,7.46,2023,9,64.88833333333334,Muito Quente
Sydney,Australia,2023-02-22,10.29,40.97,15.43,39.62,2.29,172.31,8.17,33.53,14.26,2023,2,46.818333333333335,Frio
Berlin,Germany,2023-08-11,141.06,80.32,5.12,23.65,5.92,96.42,31.58,17.56,10.13,2023,8,58.748333333333335,Muito Quente
Cairo,Egypt,2023-01-18,71.23,85.12,91.45,26.47,7.47,44.24,32.58,65.01,5.94,2023,1,54.330000000000005,Muito Quente
Mexico City,Mexico,2023-07-07,61.3,39.33,22.49,17.99,7.43,154.89,37.37,96.69,5.6,2023,7,50.57166666666666,Muito Quente
Mexico City,Mexico,2023-11-11,103.31,11.43,29.76,10.3,1.42,44.55,14.68,89.43,12.77,2023,11,33.461666666666666,Ameno
Los Angeles,Usa,2023-06-07,14.28,87.04,42.08,14.0,3.18,90.25,13.07,16.03,16.82,2023,6,41.805,Ameno
Toronto,Canada,2023-06-11,101.49,85.68,86.71,31.48,3.07,77.73,8.94,20.52,16.21,2023,6,64.36,Frio
Seoul,South Korea,2023-07-05,30.54,180.73,5.58,18.46,6.39,197.8,-5.3,19.3,13.68,2023,7,73.25,Muito Frio
Tokyo,Japan,2023-07-16,68.05,87.69,11.85,47.24,2.89,81.75,38.98,27.29,3.69,2023,7,49.91166666666667,Muito Quente
London,Uk,2023-02-02,47.98,64.91,60.44,21.92,0.67,117.18,-1.39,48.29,17.69,2023,2,52.18333333333334,Muito Frio
Madrid,Spain,2023-03-14,36.31,194.46,84.01,41.46,2.05,167.97,-4.44,89.32,8.98,2023,3,87.71,Muito Frio
Cairo,Egypt,2023-04-07,40.89,168.4,68.74,33.2,6.22,82.22,28.91,22.77,16.73,2023,4,66.61166666666668,Quente
Tokyo,Japan,2023-02-02,25.58,30.69,58.43,26.5,9.8,144.52,2.37,57.44,7.82,2023,2,49.25333333333333,Frio
New York,Usa,2023-12-28,58.93,148.1,9.85,20.75,3.01,111.07,0.53,67.77,2.53,2023,12,58.61833333333333,Frio
Johannesburg,South Africa,2023-07-16,121.41,199.85,39.34,6.33,6.56,180.85,-7.85,16.65,19.63,2023,7,92.39,Muito Frio
Beijing,China,2023-06-07,92.19,10.76,79.4,10.14,8.44,147.44,4.79,29.47,3.17,2023,6,58.06166666666667,Frio
Sydney,Australia,2023-09-10,50.95,97.7,19.47,45.03,5.1,73.55,-7.16,89.14,2.09,2023,9,48.63333333333333,Muito Frio
Cairo,Egypt,2023-07-25,91.25,68.99,81.38,13.92,2.23,137.03,23.44,16.26,9.42,2023,7,65.8,Quente
Sydney,Australia,2023-10-14,107.56,114.79,24.34,29.22,2.83,165.16,36.75,11.68,12.16,2023,10,73.98333333333333,Muito Quente
Tokyo,Japan,2023-03-02,138.69,191.25,85.5,45.59,2.43,121.57,6.33,19.26,16.66,2023,3,97.505,Frio
Rio De Janeiro,Brazil,2023-01-01,52.43,76.8,46.99,13.02,8.41,184.43,20.31,63.21,0.71,2023,1,63.68000000000001,Quente
Bangkok,Thailand,2023-01-25,121.4,159.7,97.66,27.71,6.92,143.9,25.39,65.61,15.68,2023,1,92.88166666666666,Quente
Bangkok,Thailand,2023-03-03,52.63,29.78,44.67,29.12,3.61,131.89,39.08,27.47,7.25,2023,3,48.61666666666667,Muito Quente
Los Angeles,Usa,2023-10-04,51.74,184.15,12.67,32.41,8.85,78.5,36.89,93.42,11.83,2023,10,61.38666666666668,Muito Quente
Paris,France,2023-09-24,39.54,83.37,57.12,28.64,1.44,53.3,35.49,20.31,2.0,2023,9,43.90166666666667,Muito Quente
Johannesburg,South Africa,2023-07-06,50.64,68.54,70.65,15.46,8.63,29.33,1.01,69.07,7.15,2023,7,40.541666666666664,Frio
Istanbul,Turkey,2023-11-07,20.27,134.05,69.54,12.07,2.15,77.73,32.39,20.33,11.03,2023,11,52.635,Muito Quente
New York,Usa,2023-08-23,100.2,77.13,43.31,7.18,4.27,189.89,7.88,38.58,17.26,2023,8,70.33,Frio
Johannesburg,South Africa,2023-08-19,44.79,59.69,35.12,29.68,0.66,53.59,26.18,16.8,16.45,2023,8,37.255,Quente
Paris,France,2023-06-10,42.7,37.07,18.37,30.02,2.57,137.43,0.05,85.93,3.1,2023,6,44.693333333333335,Frio
Tokyo,Japan,2023-12-09,29.99,156.13,45.83,21.28,8.7,162.91,17.93,23.97,18.36,2023,12,70.80666666666667,Ameno
Los Angeles,Usa,2023-06-12,132.15,128.49,32.83,49.4,6.16,115.55,9.92,36.27,5.33,2023,6,77.42999999999999,Frio
Moscow,Russia,2023-11-13,59.16,19.65,38.08,44.11,3.38,70.27,25.82,73.47,19.74,2023,11,39.10833333333333,Quente
Moscow,Russia,2023-08-10,86.95,190.81,74.08,32.14,2.7,16.02,26.25,41.19,14.99,2023,8,67.11666666666666,Quente
Istanbul,Turkey,2023-07-06,94.16,60.54,76.0,18.25,6.33,56.84,25.38,68.86,8.81,2023,7,52.02,Quente
Mexico City,Mexico,2023-05-05,67.79,146.21,51.08,13.63,7.67,12.78,7.59,92.31,7.98,2023,5,49.85999999999999,Frio
Toronto,Canada,2023-02-13,96.43,132.99,81.77,33.23,7.21,113.91,26.67,19.62,14.21,2023,2,77.58999999999999,Quente
Rio De Janeiro,Brazil,2023-05-21,109.07,96.34,12.6,9.97,2.65,53.19,-5.19,51.98,3.38,2023,5,47.303333333333335,Muito Frio
New York,Usa,2023-02-10,84.74,23.8,9.11,49.7,8.4,187.13,11.87,36.91,9.91,2023,2,60.48,Ameno
Toronto,Canada,2023-05-08,40.15,72.93,75.28,7.41,0.61,91.14,37.59,65.53,4.08,2023,5,47.92000000000001,Muito Quente
Seoul,South Korea,2023-09-21,124.91,129.46,38.13,9.55,1.81,108.21,5.33,86.83,10.02,2023,9,68.67833333333333,Frio
Seoul,South Korea,2023-02-11,127.72,17.72,96.83,4.63,4.12,86.86,-3.0,61.48,9.01,2023,2,56.31333333333333,Muito Frio
Mumbai,India,2023-04-23,53.14,57.14,15.05,10.62,0.73,190.91,9.82,58.57,2.99,2023,4,54.59833333333333,Frio
Seoul,South Korea,2023-12-19,93.2,162.11,99.39,7.11,6.95,86.99,13.33,39.71,17.06,2023,12,75.95833333333333,Ameno
Rio De Janeiro,Brazil,2023-02-06,51.42,129.25,93.81,41.82,3.18,186.99,28.66,82.66,19.42,2023,2,84.41166666666668,Quente
Rio De Janeiro,Brazil,2023-04-16,101.23,95.38,54.86,34.22,0.92,96.97,31.01,47.07,10.42,2023,4,63.93000000000001,Muito Quente
Johannesburg,South Africa,2023-09-17,78.83,199.91,24.25,48.09,3.1,139.47,8.19,16.53,0.8,2023,9,82.27500000000002,Frio
Beijing,China,2023-06-24,110.41,113.79,18.41,9.52,9.05,78.58,27.71,65.17,12.68,2023,6,56.626666666666665,Quente
Paris,France,2023-06-15,125.48,21.43,64.77,40.15,5.28,33.65,9.83,59.06,5.15,2023,6,48.46,Frio
Mexico City,Mexico,2023-06-19,137.3,55.76,13.44,16.69,6.28,166.25,30.88,96.14,9.95,2023,6,65.95333333333333,Muito Quente
New York,Usa,2023-09-09,130.02,89.95,41.18,25.04,9.92,160.77,8.12,77.03,7.84,2023,9,76.14666666666669,Frio
Los Angeles,Usa,2023-06-23,24.67,107.36,85.56,25.73,8.76,117.17,29.6,46.64,7.16,2023,6,61.541666666666664,Quente
Toronto,Canada,2023-12-07,115.4,167.96,41.79,24.09,2.48,66.04,-8.1,73.01,19.37,2023,12,69.62666666666668,Muito Frio
New York,Usa,2023-02-25,96.19,112.69,34.98,27.87,6.67,118.7,1.14,88.47,17.88,2023,2,66.18333333333332,Frio
Paris,France,2023-10-03,6.23,78.1,19.48,48.76,7.01,32.51,3.72,11.56,0.98,2023,10,32.01499999999999,Frio
Sydney,Australia,2023-01-16,131.69,98.66,28.51,9.23,3.19,163.84,28.81,68.91,9.43,2023,1,72.52,Quente
Tokyo,Japan,2023-06-21,96.73,35.06,99.56,38.26,1.8,148.94,37.97,77.65,13.35,2023,6,70.05833333333334,Muito Quente
Seoul,South Korea,2023-11-09,144.18,153.24,48.04,23.85,2.5,117.53,16.96,98.26,13.0,2023,11,81.55666666666667,Ameno
Seoul,South Korea,2023-04-25,80.6,149.67,78.24,23.21,3.63,74.64,3.4,50.9,1.64,2023,4,68.33166666666666,Frio
Moscow,Russia,2023-06-25,49.21,191.03,53.98,7.31,3.35,157.41,-7.79,54.3,0.64,2023,6,77.04833333333335,Muito Frio
Los Angeles,Usa,2023-05-01,22.74,19.19,96.56,24.28,2.56,176.17,1.61,30.93,2.55,2023,5,56.916666666666664,Frio
Bangkok,Thailand,2023-05-12,54.78,58.01,76.84,11.89,3.5,102.81,18.43,64.25,7.39,2023,5,51.305,Ameno
Moscow,Russia,2023-04-20,36.28,41.4,49.72,8.89,8.93,169.25,-2.06,64.36,18.73,2023,4,52.41166666666667,Muito Frio
Berlin,Germany,2023-04-25,73.51,186.45,50.68,13.71,2.43,21.94,10.65,48.77,17.24,2023,4,58.12,Ameno
Mexico City,Mexico,2023-12-26,33.68,24.58,94.04,21.62,9.31,99.26,-9.27,43.25,15.7,2023,12,47.08166666666667,Muito Frio
Paris,France,2023-09-01,33.27,158.09,9.74,40.23,4.54,74.53,37.38,59.92,1.0,2023,9,53.4,Muito Quente
Sydney,Australia,2023-08-27,129.58,78.19,5.68,2.52,7.19,71.06,-8.05,64.83,15.38,2023,8,49.03666666666667,Muito Frio
Cairo,Egypt,2023-11-06,137.63,33.12,18.44,9.25,8.7,130.53,18.96,40.55,3.95,2023,11,56.27833333333333,Ameno
Madrid,Spain,2023-09-22,52.61,153.29,36.37,32.92,6.47,27.95,8.68,27.03,11.61,2023,9,51.60166666666667,Frio
Tokyo,Japan,2023-09-19,51.69,172.07,60.62,48.59,7.8,88.24,-5.18,84.27,5.61,2023,9,71.50166666666668,Muito Frio
Paris,France,2023-10-25,56.96,50.33,83.88,35.84,9.5,119.94,23.16,33.25,12.16,2023,10,59.40833333333333,Quente
Cairo,Egypt,2023-12-18,142.72,35.99,85.21,18.75,7.18,100.11,10.06,60.32,7.68,2023,12,64.99333333333334,Ameno
Johannesburg,South Africa,2023-03-16,144.07,73.45,31.24,5.94,8.08,193.67,26.87,72.17,5.32,2023,3,76.07499999999999,Quente
Johannesburg,South Africa,2023-09-16,123.9,136.19,30.17,28.58,5.16,178.6,15.26,69.61,2.79,2023,9,83.76666666666667,Ameno
Rio De Janeiro,Brazil,2023-07-13,76.56,104.55,70.38,49.16,5.73,50.59,27.79,85.04,10.82,2023,7,59.495000000000005,Quente
Mumbai,India,2023-11-11,139.17,89.97,61.21,24.01,4.01,85.46,6.62,30.6,1.94,2023,11,67.30499999999999,Frio
Los Angeles,Usa,2023-09-04,9.46,192.01,32.98,19.79,2.7,179.38,37.28,63.8,17.57,2023,9,72.72,Muito Quente
London,Uk,2023-09-16,99.62,164.07,67.66,4.52,0.9,141.07,25.29,78.69,7.72,2023,9,79.64,Quente
Mumbai,India,2023-03-23,115.71,64.03,29.18,8.9,9.49,80.52,36.54,50.02,16.51,2023,3,51.30500000000001,Muito Quente
Istanbul,Turkey,2023-09-17,51.48,15.61,19.7,17.32,7.47,178.47,16.15,42.42,16.03,2023,9,48.34166666666667,Ameno
Tokyo,Japan,2023-09-16,84.74,135.22,90.53,38.58,6.25,198.5,25.27,55.96,8.5,2023,9,92.30333333333333,Quente
Dubai,Uae,2023-12-16,39.42,113.02,12.71,24.94,4.87,21.09,0.71,94.29,6.3,2023,12,36.00833333333333,Frio
Moscow,Russia,2023-08-03,34.16,194.77,41.65,43.14,0.31,86.7,29.95,32.01,14.86,2023,8,66.78833333333333,Quente
Paris,France,2023-05-09,45.01,107.7,17.33,10.9,2.35,56.69,7.18,86.87,13.05,2023,5,39.99666666666667,Frio
Dubai,Uae,2023-02-12,89.02,168.47,25.03,3.13,2.02,51.92,3.02,39.13,18.64,2023,2,56.59833333333333,Frio
Dubai,Uae,2023-09-19,78.0,18.96,25.53,9.44,8.65,84.52,37.62,42.94,16.15,2023,9,37.51666666666667,Muito Quente
Istanbul,Turkey,2023-03-12,34.75,62.17,85.83,14.5,1.92,51.21,33.13,58.07,0.89,2023,3,41.73,Muito Quente
Mexico City,Mexico,2023-06-22,99.26,80.09,6.56,9.64,5.07,38.1,31.21,43.07,10.39,2023,6,39.78666666666667,Muito Quente
Moscow,Russia,2023-07-14,88.77,186.82,70.62,3.97,8.75,75.47,14.27,56.38,3.18,2023,7,72.39999999999999,Ameno
Cairo,Egypt,2023-01-20,136.8,111.06,44.48,46.11,7.85,176.75,21.74,28.18,2.19,2023,1,87.17500000000001,Quente
Seoul,South Korea,2023-10-26,39.1,176.06,62.84,43.19,9.75,63.4,29.52,91.95,2.45,2023,10,65.72333333333333,Quente
Paris,France,2023-06-04,98.2,36.51,29.85,36.44,5.05,95.15,21.56,87.51,3.94,2023,6,50.20000000000001,Quente
Sydney,Australia,2023-06-26,28.46,59.8,64.34,17.47,3.6,58.72,20.24,26.91,2.93,2023,6,38.73166666666666,Quente
Bangkok,Thailand,2023-11-23,104.14,110.54,16.46,13.51,8.36,120.23,27.16,92.5,12.5,2023,11,62.20666666666667,Quente
Dubai,Uae,2023-07-06,20.77,152.75,40.76,4.83,5.46,124.41,29.52,92.9,12.74,2023,7,58.163333333333334,Quente
Bangkok,Thailand,2023-08-18,102.34,36.16,82.39,27.33,5.85,184.77,15.14,74.73,19.02,2023,8,73.14,Ameno
Toronto,Canada,2023-04-21,126.05,93.63,61.39,20.56,4.33,118.75,21.77,50.19,0.92,2023,4,70.785,Quente
Sydney,Australia,2023-10-12,54.47,97.8,63.51,48.58,0.73,56.61,-7.39,89.51,14.44,2023,10,53.61666666666667,Muito Frio
Sydney,Australia,2023-07-10,33.46,69.14,70.6,3.29,4.05,112.13,19.61,58.23,9.81,2023,7,48.77833333333333,Ameno
London,Uk,2023-07-05,49.57,43.54,67.96,45.19,7.81,16.68,10.59,13.11,8.08,2023,7,38.458333333333336,Ameno
Beijing,China,2023-06-02,120.37,196.69,43.09,10.85,0.8,71.01,-2.58,63.72,14.6,2023,6,73.80166666666666,Muito Frio
Seoul,South Korea,2023-02-27,136.46,69.93,91.48,35.47,4.21,40.98,8.58,80.32,15.13,2023,2,63.08833333333334,Frio
Paris,France,2023-03-04,54.78,14.71,22.09,27.35,2.79,79.33,17.05,62.38,17.35,2023,3,33.50833333333333,Ameno
Toronto,Canada,2023-02-02,100.47,91.41,15.7,6.94,7.91,185.76,0.32,53.97,17.78,2023,2,68.03166666666665,Frio
Istanbul,Turkey,2023-04-11,27.1,64.02,61.27,12.47,4.0,11.21,2.26,72.68,11.38,2023,4,30.01166666666667,Frio
New York,Usa,2023-02-01,98.27,141.99,73.44,21.66,4.88,44.52,14.68,93.08,8.07,2023,2,64.12666666666667,Ameno
Johannesburg,South Africa,2023-01-01,71.11,144.34,95.24,20.43,1.25,144.74,22.97,66.71,15.2,2023,1,79.51833333333333,Quente
Mumbai,India,2023-08-18,142.17,181.25,37.92,29.59,1.83,29.85,11.88,23.87,6.72,2023,8,70.43499999999999,Ameno
Berlin,Germany,2023-07-08,54.7,178.78,77.9,7.44,8.69,20.1,15.1,65.08,12.0,2023,7,57.935,Ameno
Tokyo,Japan,2023-04-24,64.72,83.11,23.93,48.57,9.12,63.95,6.7,52.13,9.81,2023,4,48.9,Frio
Tokyo,Japan,2023-12-26,135.6,189.5,84.48,16.61,6.54,32.77,21.41,70.34,14.53,2023,12,77.58333333333334,Quente
Istanbul,Turkey,2023-08-04,145.36,14.36,30.75,34.36,3.5,179.11,2.78,99.68,17.92,2023,8,67.90666666666668,Frio
Sydney,Australia,2023-02-10,63.34,179.0,6.86,28.03,2.64,70.18,0.02,74.44,8.82,2023,2,58.34166666666667,Frio
London,Uk,2023-04-16,118.34,169.99,41.67,11.92,1.01,176.67,7.5,63.38,16.31,2023,4,86.60000000000001,Frio
Seoul,South Korea,2023-11-13,36.64,134.06,92.29,38.87,0.59,181.65,22.42,80.13,19.4,2023,11,80.68333333333334,Quente
Istanbul,Turkey,2023-07-03,91.75,134.12,72.51,28.44,5.92,117.08,37.48,36.16,1.82,2023,7,74.97,Muito Quente
Sydney,Australia,2023-12-27,127.01,146.29,38.67,10.81,8.52,100.37,29.34,66.77,7.35,2023,12,71.94500000000001,Quente
Istanbul,Turkey,2023-01-15,61.75,29.77,71.62,18.29,5.1,70.36,-2.43,49.08,19.01,2023,1,42.815,Muito Frio
Johannesburg,South Africa,2023-02-23,71.77,121.98,65.38,5.14,2.02,157.32,6.53,83.12,5.62,2023,2,70.60166666666666,Frio
Beijing,China,2023-01-18,125.67,140.64,31.27,32.73,4.08,67.08,17.38,88.88,19.85,2023,1,66.91166666666666,Ameno
Moscow,Russia,2023-08-06,125.69,20.11,17.23,40.71,4.04,52.08,12.99,43.42,13.22,2023,8,43.31,Ameno
Mumbai,India,2023-01-11,62.28,189.25,93.13,20.62,1.82,58.77,26.24,20.52,7.17,2023,1,70.97833333333332,Quente
Seoul,South Korea,2023-08-25,78.53,27.75,21.77,49.22,8.6,189.23,30.83,56.76,15.07,2023,8,62.51666666666667,Muito Quente
Sydney,Australia,2023-05-02,7.25,164.42,73.81,40.98,3.77,89.08,-2.34,16.76,1.47,2023,5,63.21833333333333,Muito Frio
Mexico City,Mexico,2023-04-21,7.31,184.72,52.66,48.93,2.36,132.92,10.33,62.19,16.8,2023,4,71.48333333333333,Ameno
Madrid,Spain,2023-07-10,55.02,149.74,53.84,22.54,0.6,127.6,1.74,69.68,4.58,2023,7,68.22333333333334,Frio
Istanbul,Turkey,2023-06-26,119.27,43.34,60.23,36.21,9.23,150.24,29.45,44.69,18.98,2023,6,69.75333333333334,Quente
Los Angeles,Usa,2023-07-22,116.54,137.37,22.68,9.36,9.67,119.1,2.76,73.21,17.83,2023,7,69.12,Frio
Sydney,Australia,2023-12-05,30.43,48.31,97.08,20.47,7.86,113.98,5.96,84.47,11.22,2023,12,53.02166666666667,Frio
Los Angeles,Usa,2023-01-08,9.48,155.94,53.05,26.37,5.32,32.31,-6.19,16.95,9.13,2023,1,47.078333333333326,Muito Frio
Rio De Janeiro,Brazil,2023-04-19,82.85,178.98,85.26,20.29,0.67,49.29,36.98,42.12,7.38,2023,4,69.55666666666667,Muito Quente
Moscow,Russia,2023-10-24,12.76,123.68,35.14,18.76,3.01,49.93,15.83,73.97,16.29,2023,10,40.54666666666666,Ameno
Los Angeles,Usa,2023-03-09,22.58,178.7,41.23,12.88,1.08,131.2,9.98,41.99,10.49,2023,3,64.61166666666666,Frio
Paris,France,2023-08-17,34.96,130.65,50.15,3.88,4.82,129.18,2.74,15.74,17.58,2023,8,58.94,Frio
Moscow,Russia,2023-03-06,96.7,181.42,55.09,17.54,6.43,185.79,11.93,82.78,12.27,2023,3,90.495,Ameno
Tokyo,Japan,2023-02-07,22.22,56.72,41.68,44.7,5.27,75.64,4.04,70.45,17.51,2023,2,41.038333333333334,Frio
Sydney,Australia,2023-12-28,114.07,131.21,17.03,14.68,3.12,113.79,4.82,96.84,14.8,2023,12,65.65,Frio
Rio De Janeiro,Brazil,2023-06-02,15.58,176.42,52.3,13.05,2.2,86.81,39.81,70.83,3.02,2023,6,57.72666666666667,Muito Quente
Tokyo,Japan,2023-01-10,141.56,12.94,84.8,48.38,4.18,118.98,-5.77,39.28,18.23,2023,1,68.47333333333334,Muito Frio
Seoul,South Korea,2023-07-22,119.9,190.46,36.62,47.1,8.03,72.57,34.45,78.51,18.01,2023,7,79.11333333333333,Muito Quente
Berlin,Germany,2023-05-13,117.25,187.78,78.06,13.99,5.83,144.09,31.7,23.68,16.77,2023,5,91.16666666666667,Muito Quente
Moscow,Russia,2023-10-12,18.94,65.15,90.03,2.12,6.11,129.36,34.18,74.11,3.85,2023,10,51.951666666666675,Muito Quente
Johannesburg,South Africa,2023-03-02,104.22,180.22,75.16,31.56,3.42,58.26,8.8,15.3,15.78,2023,3,75.47333333333334,Frio
Los Angeles,Usa,2023-04-28,136.55,163.63,28.84,12.56,9.16,146.25,38.43,36.17,9.66,2023,4,82.83166666666666,Muito Quente
Mexico City,Mexico,2023-05-24,108.36,136.7,62.55,35.75,8.49,68.21,-1.09,79.96,11.19,2023,5,70.01,Muito Frio
London,Uk,2023-04-14,14.58,75.37,69.23,17.8,4.24,163.06,-4.85,14.48,19.1,2023,4,57.38,Muito Frio
Tokyo,Japan,2023-10-08,61.68,83.21,7.82,22.46,7.26,155.18,9.37,68.15,13.27,2023,10,56.26833333333334,Frio
Dubai,Uae,2023-03-04,34.52,176.01,61.49,21.69,0.8,182.49,30.21,16.81,16.29,2023,3,79.5,Muito Quente
London,Uk,2023-02-12,29.04,87.35,18.48,9.63,3.37,90.3,31.14,36.84,16.81,2023,2,39.69499999999999,Muito Quente
Istanbul,Turkey,2023-07-15,27.77,94.69,13.42,16.05,5.71,198.16,31.54,53.7,10.87,2023,7,59.300000000000004,Muito Quente
Los Angeles,Usa,2023-08-10,6.77,69.03,51.52,43.11,1.62,198.35,16.89,57.4,10.02,2023,8,61.73333333333333,Ameno
Moscow,Russia,2023-11-02,114.55,189.37,20.12,43.51,6.22,121.7,37.32,96.48,16.84,2023,11,82.57833333333333,Muito Quente
Beijing,China,2023-02-06,111.69,125.68,5.63,43.1,0.88,168.17,0.92,86.15,13.7,2023,2,75.85833333333333,Frio
Sydney,Australia,2023-09-19,57.66,66.97,72.13,18.42,4.0,76.45,17.95,16.24,17.38,2023,9,49.27166666666667,Ameno
Dubai,Uae,2023-06-01,123.24,64.36,85.8,23.67,3.65,21.25,9.3,90.49,9.84,2023,6,53.66166666666666,Frio
Dubai,Uae,2023-03-01,129.15,161.92,42.68,43.41,7.23,178.62,-2.96,81.69,3.25,2023,3,93.835,Muito Frio
Rio De Janeiro,Brazil,2023-12-02,32.82,77.12,36.99,36.79,9.6,29.58,30.59,64.29,9.34,2023,12,37.15,Muito Quente
Mexico City,Mexico,2023-11-23,132.63,16.46,86.55,28.07,4.72,11.25,16.44,67.73,11.11,2023,11,46.61333333333334,Ameno
